id,name,short_name,owner_email,tax_id,address1,address2,city,us_state,zipcode,country,external_id,status,reject_reason,reject_detail,owner_id,reviewer_id,organization_id,notes,created_at,updated_at,approved_time_utc,account_code,sales_rep_id,owner_sales_rep_country,owner_sales_rep_office,owner_sales_rep_name,form_active_time,member_office,last_execution_time
3682,Chinatrans International Limited Xiamen Branch,xm cntrans,kingchen@cntrans.cn,91350200X122323197,"Room 804,Yindu Square,No.9 Haitian Road,Huli District,Xiamen,Fujian Province,China",,XIAMEN,FUJIAN,361026,CN,CNC001500,APPROVED,,,4533,44,3029,,2020/4/1 上午 07:00:14,2020/4/1 上午 07:20:18,2020/4/1 上午 07:20:18,CNC001500,392,CN,XIAMEN,"JEFFREY GUO (GUO, QI-FU)",2020/3/26 上午 03:49:24,XIAMEN,2020/5/18 上午 01:32:21
3683,"SHANGHAI HANWE LOGISTICS CO.,LTD.",HANWE,quan.gu@hanwe.com,913101097714549599,"Room A,15F,No.700,East Yanan Road,Gang Tai Plaza,Shanghai,China.",,SHANGHAI,SHANGHAI,200002,CN,CNS034214,APPROVED,,,4534,44,3030,,2020/4/1 上午 07:02:37,2020/4/1 上午 07:24:50,2020/4/1 上午 07:24:50,CNS034214,162,CN,SHANGHAI,"JEFFERSON LU (LU, FA)",2020/4/1 上午 06:57:51,SHANGHAI,2020/5/18 上午 01:32:21
3685,Sail Win Logistics (HK) Ltd,Sail Win,kevin@sailwin.com.hk,MOC-NV08520,"1217, Block B, Merit Industrial Building, No. 94 To Kwa Wan Road, Kowloon.",,KOWLOON,,00852,HK,HKS003050,APPROVED,,,4536,44,3033,,2020/4/1 上午 07:09:51,2020/4/1 上午 07:40:21,2020/4/1 上午 07:40:21,HKS003050,377,CN,ZHONGSHAN,"MAGGIE TAN (TAN, XIAO-YIN)",2020/4/1 上午 07:09:29,ZHONGSHAN,2020/5/18 上午 01:32:21
3673,tas shipping & transport sdn bhd.1585727744.rejected,TasnShipping,anniechoo60@gmail.com.1585727744.rejected,201529-x.1585727744.rejected,56 H Weld Quay,Georgetown,Penang,,10300,MY,,REJECTED,others,INVALID EMAIL ADDRESS,4521,44,,,2020/4/1 上午 05:19:06,2020/4/1 上午 07:55:45,,,850,MY,PENANG,NG RUEY FEN,,PENANG,2020/5/18 上午 01:32:21
3676,"Nawarat Intl Co.,Ltd",Nawarat Intl',docs.nawaratintl@gmail.com,113592176,No.388 Room 2A Wireless 3 Street,"Mayangone Township, Yangon",Yangon,YANGON,11181,MM,MMN000019,APPROVED,,,4524,45,3035,,2020/4/1 上午 05:30:40,2020/4/1 上午 08:23:26,2020/4/1 上午 08:23:26,MMN000019,1663,MM,YANGON,NAW PAN NU WAI,2020/4/1 上午 05:28:11,YANGON,2020/5/18 上午 01:32:21
3671,"Golden Voyage Int'l freight forwarding & General Services Co.,Ltd",Golden Voyage,goldenvoyage.export@gmail.com,105139799,"No. (116/118), Room (B), 12th Floor, Cherry Building, Bo Myat Htun Street, Botataung 11161, Yangon, Myanmar.",,YANGON,,11181,MM,MMG000011,APPROVED,,,4519,45,3037,,2020/4/1 上午 05:07:33,2020/4/1 上午 08:24:27,2020/4/1 上午 08:24:27,MMG000011,1663,MM,YANGON,NAW PAN NU WAI,2020/4/1 上午 05:04:58,YANGON,2020/5/18 上午 01:32:21
3684,MASTER SHIPPING & AIR INC.,MASTER SHIPPING & AIR INC.,james@mastershipping.com,6028138349,"RM503, HANKWANG BLDG. 130, JUNGANG-DAERO",,JUNGGU,BUSAN,48937,KR,KRM000322,APPROVED,,,4535,44,3044,,2020/4/1 上午 07:07:32,2020/4/1 上午 09:47:19,2020/4/1 上午 09:47:19,KRM000322,671,KR,BUSAN,"JIRO YOON (YOON,SANG-DUCK)",2020/4/1 上午 07:04:17,BUSAN,2020/5/18 上午 01:32:21
3663,Patent international Logistics (Shenzhen) Co.Ltd.Zhanjiang Branch,Patent intl ZJ BRANCH,peri-zj@sz-patent.com,91440800MA4UURT38Y,"RM B1602, Yinlong Plaza, no.35 Leshan east RD,ZJ,GD,CHINA",,ZHANJIANG,GUANGDONG,524000,CN,CNP003243,APPROVED,,,4511,43,3069,,2020/4/1 上午 04:15:41,2020/4/6 上午 01:39:24,2020/4/6 上午 01:39:24,CNP003243,89,CN,ZHANJIANG,MIO HOU,2020/4/1 上午 04:11:57,ZHANJIANG,2020/5/18 上午 01:32:21
3686,IFB INTERNATIONAL FREIGHTBRIDGE (SHANGHAI) LTD NINGBO BRANCH,IFB,scott-nbcn@ifbgroup.net.cn,91330203668491604H,"RM.1403-1412,Hualian Office Building,No.55 Dongdu Road ,Ningbo 315010 China",,Ningbo,ZHEJIANG,Haishu,CN,CNI001227,APPROVED,,,4537,46,3084,,2020/4/1 上午 07:12:54,2020/4/6 上午 01:53:34,2020/4/6 上午 01:53:34,CNI001227,231,CN,NINGBO,"ARTHUR CHENG (CHENG,JIA-HENG)",2019/12/20 上午 04:03:21,NINGBO,2020/5/18 上午 01:32:21
3680,ON TIME SHIPPING LINE LIMITED.1586139781.rejected,ON TIME SHIPPING LINE LIMITED,amanda.lu@ngb.ontime-express.com.1586139781.rejected,91330204778243337B.1586139781.rejected,"UNIT 18, 1/F,SINO  INDUSTRIAL PLAZA,NO 9 KAI CHEUNG ROAD,KOWLOON BAY, HONG KONG",,Ningbo,ZHEJIANG,315000,CN,,REJECTED,others,Please contact sales rep if any.,4531,43,,,2020/4/1 上午 06:40:37,2020/4/6 上午 02:23:01,,,221,CN,NINGBO,"KITTY ZHOU (ZHOU, SU-PING)",,NINGBO,2020/5/18 上午 01:32:21
3690,"WORLD AIR LOGISTICS CO., LTD.",WORLD AIR,csocean@worldair.co.th,0105546035110,"43 THAI CC TOWER 6 TH FL., ROOM NO. 60-61 SOUTH SATHORN RD., YANNAWA, SATHORN",,BANGKOK,BANGKOK,10120,TH,THW000110,APPROVED,,,4541,43,3179,,2020/4/1 上午 07:33:37,2020/4/7 上午 03:38:45,2020/4/7 上午 03:38:45,THW000110,542,TH,BANGKOK,NARONGRIT WONGKONGSAWAD,2020/3/13 上午 02:45:49,BANGKOK,2020/5/18 上午 01:32:21
3687,Destiny Shipping Agency Sdn Bhd,DSA,cs_bintulu@destinygroup.com.my,Y58-1810-32100001,"Wisma Destiny, Lot 3787 & 3788, Parkcity Commerce Square,Jalan Tun Ahmad Zaidi",,Bintulu,SARAWAK,97008,MY,MYD001262,APPROVED,,,4538,45,3210,,2020/4/1 上午 07:15:35,2020/4/7 上午 07:41:13,2020/4/7 上午 07:41:13,MYD001262,651,MY,BINTULU,BENJAMIN YEOH (BENJAMIN YEOH),2020/4/1 上午 07:13:08,BINTULU,2020/5/18 上午 01:32:21
3665,"CHINA GREAT LOGISTICS CO.,LTD.QINGDAO BRANCH.1587439772.rejected",CGL QD,nancy@great-logistics.com.1587439772.rejected,91370202MA3CGRM98A.1587439772.rejected,ZHANGZHOU ER ROAD SHINAN DISTRICT,,QINGDAO,SHANDONG,266000,CN,,REJECTED,others,"Please contact with our sales rep.

Eric Zhou (周昊)
ericzhou@evergreen-shipping.cn",4513,46,,,2020/4/1 上午 04:37:20,2020/4/21 上午 03:29:33,,,200,CN,QINGDAO,"ERIC ZHOU (ZHOU, HAO)",,QINGDAO,2020/5/18 上午 01:32:21
3675,"SHANGHAI HAPPY INTERNATIONAL TRANSPORTATION CO.,LTD",SHANGHAI HAPPY,junren119@hotmail.com,913101205997182290,"RM301,NO.81 BUILDING THIRD DISTRICT FUTIAN YIWU ZHEJIANG CHINA",,YIWU,ZHEJIANG,322000,CN,CNS035064,APPROVED,,,4523,43,3767,,2020/4/1 上午 05:30:06,2020/4/22 上午 08:04:57,2020/4/22 上午 08:04:57,CNS035064,226,CN,NINGBO,"ERIKO ZHOU (ZHOU, WEN-WEN)",2020/3/25 上午 08:19:10,NINGBO,2020/5/18 上午 01:32:21
3688,"YATARI EXPRESS CO., LTD",YATARI,ru888@yatari.com.tw,22720756,"RM. 3, 2ND FL., NO. 142 CHANG AN E. RD., SEC. 2, TAIPEI, TAIWAN",,TAIPEI,,104,TW,TWY001066,APPROVED,,,4539,44,3032,,2020/4/1 上午 07:22:01,2020/4/1 上午 07:38:33,2020/4/1 上午 07:38:33,TWY001066,449,TW,TAIPEI,"WHITE PAI,(PAI, CHUNG-WEI)",2020/4/1 上午 07:20:49,TAIPEI,2020/5/18 上午 01:32:21
3691,SEA WELL LOGISTICS LIMITED,SEA WELL,op1@sea-well.com,914406067762132143,"No.1,FengYuRoad,RongGui Town,ShunDe District,FoShan,GuangDong Province,China",,FOSHAN,GUANGDONG,528305,CN,CNS034859,APPROVED,,,4542,44,3034,,2020/4/1 上午 07:50:02,2020/4/1 上午 08:02:26,2020/4/1 上午 08:02:26,CNS034859,378,CN,ZHONGSHAN,"JERRY HUO (HUO, CAN-HUA)",2020/4/1 上午 07:48:51,ZHONGSHAN,2020/5/18 上午 01:32:21
3697,DOLPHIN LOGISTICS ZHONGSHAN BRANCH,DOLPHINZS,zsop@zsdolphin.com,914420006947618665,"Room 1101, 11F, Building No.1, XingHui Bay, No.4 Zhongshan 2nd Road, Zhongshan City 528400, GuangDong Province, P.R.China.",,ZHONGSHAN,GUANGDONG,528400,CN,CND002496,APPROVED,,,4550,44,3039,,2020/4/1 上午 08:30:06,2020/4/1 上午 09:31:34,2020/4/1 上午 09:31:34,CND002496,378,CN,ZHONGSHAN,"JERRY HUO (HUO, CAN-HUA)",2020/4/1 上午 08:28:56,ZHONGSHAN,2020/5/18 上午 01:32:21
3710,Accord Enterprise corporation,Accord,jennifer@accord.com.tw,12329578,"10F-1,No. 380, FU-HSING S. RD., SEC. 1,",TAIPEI TAIWAN,106,,TAIPEI CITY,TW,TWA000712,APPROVED,,,4563,43,3050,,2020/4/1 上午 09:27:44,2020/4/6 上午 01:27:55,2020/4/6 上午 01:27:55,TWA000712,478,TW,TAIPEI,"JENNY LIN,(LIN, CHIA-JUNG)",2020/3/31 上午 06:44:27,TAIPEI,2020/5/18 上午 01:32:21
3693,"Shenzhen HT Express International Logistics Co.,Ltd. Zhongshan Branch",HT Express,op-zs@ht-log.com,91442000MA4UHGAYX2,"NO.607,Da dong yu Business building,#103 Dong","yuan nan Road,Eastern Area,Zhongshan,Guangdong,China",ZHONGSHAN,,528400,CN,CNS033702,APPROVED,,,4545,45,3036,,2020/4/1 上午 08:17:16,2020/4/1 上午 08:24:01,2020/4/1 上午 08:24:01,CNS033702,378,CN,ZHONGSHAN,"JERRY HUO (HUO, CAN-HUA)",2020/4/1 上午 08:16:38,ZHONGSHAN,2020/5/18 上午 01:32:21
3696,Sichuan Star Plastics Company Limited,Sichuan Star,fenny@starplastics.cn,91511523256236428L,"Chinese Mainland Add:Industrial Park, Jiang'an Town, Yibin City, Sichuan Province, 644200 China",,YIBIN,SICHUAN,JIANGAN,CN,CNS032916,APPROVED,,,4548,45,3038,,2020/4/1 上午 08:23:24,2020/4/1 上午 08:25:09,2020/4/1 上午 08:25:09,CNS032916,1406,CN,CHONG QING,"LEO LUO (LUO, LI-KE)",2020/4/1 上午 08:11:34,CHONG QING,2020/5/18 上午 01:32:21
3699,"HARPERS SEA FREIGHT CO.,LTD",HARPERS SEA FREIGHT,tassana@harpers.co.th,0105534070012,"42 CONNECT TOWER, 8TH FLR., ROOM 8A,","SOI NARATHIWAT-RATCHANAKARIN 10, THUNGWATDON",SATHORN,BANGKOK,10120,TH,THH000034,APPROVED,,,4552,44,3040,,2020/4/1 上午 08:31:32,2020/4/1 上午 09:33:00,2020/4/1 上午 09:33:00,THH000034,541,TH,BANGKOK,NIPAN WONGBENJASUB,2020/4/1 上午 07:52:00,BANGKOK,2020/5/18 上午 01:32:21
3695,SHINE TAI EXPRESS CO LTD,SHINE TAI,op@shinetai.com,13161470,CHUNG SHAN 2ND,,KAOHSIUNG,,800,TW,TWS000312,APPROVED,,,4547,44,3156,,2020/4/1 上午 08:22:38,2020/4/6 上午 08:41:52,2020/4/6 上午 08:41:51,TWS000312,323,TW,KAOHSIUNG,"BRUNO HUANG,(HUANG, HUA-NAN)",,KAOHSIUNG,2020/5/18 上午 01:32:21
3692,WORLDWIDE LOGISTICS CO LTD XIAMEN BRANCH,WWG XMN,xmn.waleyzou@worldwide-logistics.cn,91350206761714155G,"Unit 2R-S,C2 Huamei Park,No.132 Huachang Rd,Huli District",,XIAMEN,FUJIAN,361006,CN,CNW002724,APPROVED,,,4544,44,3041,,2020/4/1 上午 08:15:28,2020/4/23 上午 10:13:31,2020/4/1 上午 09:35:05,CNW002724,42,CN,XIAMEN,"DENNIS CHEN (CHEN, CHIN-TANG)",2019/12/20 上午 03:56:35,XIAMEN,2020/5/18 上午 01:32:21
3701,Transcargo Worldwide (M) Sdn Bhd,Transcargo Worldwide (M) Sdn Bhd,kailay.ng@transcargo.com.my,c002004365r09,"B-3-1, North Tower, BBT One The Towers,","Lebuh Batu Nilam 1, Bandar Bukit Tinggi,",klang,SELANGOR DARUL EHSAN,41200,MY,MYT001385,APPROVED,,,4554,44,3042,,2020/4/1 上午 08:45:32,2020/4/1 上午 09:44:59,2020/4/1 上午 09:44:59,MYT001385,820,MY,PORT KLANG,YEAM CHENG HANG,2020/4/1 上午 08:45:15,PORT KLANG,2020/5/18 上午 01:32:21
3698,CHINA SUNSHINE SHIPPING AGENCY SHANTOU,SUNSHINE,susan@sunshinecargo.com,9144050066335909XE,"Rm.704, Building 1, West Ziyinzhuang,","Changjiang Road, Longhu, Shantou, Guangdong, ChinaSERVICESInternational Shipping AgentOcean Freight ForwarderAir Freight F",CHINA,,515800,CN,CNC010647,APPROVED,,,4551,44,3043,,2020/4/1 上午 08:30:18,2020/4/1 上午 09:46:06,2020/4/1 上午 09:46:06,CNC010647,1412,CN,SHANTOU,SAM DENG,2020/4/1 上午 08:29:16,SHANTOU,2020/5/18 上午 01:32:21
3703,"EXPRESS TRANSPORT SYSTEMS CO,LTD.",ETS,export@etsthai.com,0105543113098,"1/25 SOI PHUEAK CHIT, VIPHAVADI-RUNGSIT ROAD,","CHATUCHAK, CHATUCHAK",BANGKOK,,10900,TH,THE000833,APPROVED,,,4556,44,3046,,2020/4/1 上午 08:59:44,2020/4/1 上午 09:54:57,2020/4/1 上午 09:54:57,THE000833,547,TH,BANGKOK,KANTHIDA KANTHA,2020/4/1 上午 08:20:23,BANGKOK,2020/5/18 上午 01:32:21
3705,"XIAMEN HANOVA LOGISTICS CO.,LTD.",XIAMEN HANOVA,hanova0501@163.com,913502005562012623,XIAMEN XIANGYU BUILDING 13#A3,,XIAMEN,,361005,CN,CNX004677,APPROVED,,,4558,44,3047,,2020/4/1 上午 09:08:47,2020/4/1 上午 09:57:07,2020/4/1 上午 09:57:07,CNX004677,392,CN,XIAMEN,"JEFFREY GUO (GUO, QI-FU)",2020/4/1 上午 09:04:41,XIAMEN,2020/5/18 上午 01:32:21
3700,"HOS WIN ENTERPRISE CO., LTD",LAIWELL,baebea@laiwell.com,22407518,"NO. 6-3, Dalun Rd., Dacun Township, Changhua County",,Changhua County,,51544,TW,TWH001373,APPROVED,,,4553,44,3045,,2020/4/1 上午 08:45:31,2020/4/1 上午 09:53:55,2020/4/1 上午 09:53:55,TWH001373,7,TW,TAICHUNG,"JASON LIU,(LIU, CHIN-FU)",2020/4/1 上午 08:45:09,TAICHUNG,2020/5/18 上午 01:32:21
3706,"THE GREAT ANDAMAN LOGISTICS CO.,LTD","TGA CO.,LTD",cs@thegreatandaman.com,201200,"No.TH001, Thitsar Garden Housing, Thitsar Road, Ward (8), South Okkalapa Township,Yangon, Myanmar.","No.TH001, Thitsar Garden Housing, Thitsar Road, Ward (8), South Okkalapa Township,Yangon, Myanmar.",YANGON,YANGON,1181,MM,MMT000107,APPROVED,,,4559,44,3048,,2020/4/1 上午 09:13:39,2020/4/1 上午 09:58:37,2020/4/1 上午 09:58:37,MMT000107,1664,MM,YANGON,SAW YU NAING,2020/4/1 上午 09:04:36,YANGON,2020/5/18 上午 01:32:21
3708,QUICK & SURE EXPRESS SDN BHD,Quickandsure,angie@quickandsure.com,815939-D,"Suite 7.05, Level 7, Menara Trend, Intan Millennium Square","No. 68, Jalan Batai Laut 4, Taman Intan",Klang,SELANGOR DARUL EHSAN,41300,MY,MYQ000095,APPROVED,,,4561,44,3049,,2020/4/1 上午 09:24:23,2020/4/1 上午 10:01:58,2020/4/1 上午 10:01:57,MYQ000095,830,MY,PORT KLANG,"NG CHING YEE, DENISE",2020/4/1 上午 08:59:33,PORT KLANG,2020/5/18 上午 01:32:21
3709,"tophunt international co.,ltd",tophunt,dennis.lo@tpe-tophunt.com.tw,20890516,"9F NO.46 CHUNG HSIAO E.ROAD SEC.4,TAIPEI,TAIWAN",,106,,88,TW,TWT001228,APPROVED,,,4562,43,3051,,2020/4/1 上午 09:26:16,2020/4/6 上午 01:28:15,2020/4/6 上午 01:28:15,TWT001228,468,TW,TAIPEI,"ERIN TSAI,(TSAI, YI-LUN)",2020/4/1 上午 09:24:53,TAIPEI,2020/5/18 上午 01:32:21
3712,"ZHONGSHAN KINGWAY LOGISTICS CO., LTD.",KINGWAY,teresawu@kw-cargo.com,914420005608650105,"Room 1301-1305,Building #1Ziling GuojiNo.82Zhongshan 5 Road,Zhongshan,Guangdong",,ZHONGSHAN,GUANGDONG,528400,CN,CNZ008219,APPROVED,,,4565,43,3052,,2020/4/1 上午 09:50:06,2020/4/6 上午 01:29:59,2020/4/6 上午 01:29:59,CNZ008219,378,CN,ZHONGSHAN,"JERRY HUO (HUO, CAN-HUA)",2020/4/1 上午 09:49:32,ZHONGSHAN,2020/5/18 上午 01:32:21
3702,CASA CHINA LTD JIANGMEN OFFICE,CASA,sunkidsli@scjm.casalogistics.com,529000,"donghua 1st road no.81, jinhua commercial cernter B",,JIANGMEN,GUANGDONG,529000,CN,CNC005682,APPROVED,,,4555,43,3054,,2020/4/1 上午 08:49:25,2020/4/6 上午 01:31:44,2020/4/6 上午 01:31:44,CNC005682,372,CN,ZHONGSHAN,"KEVIN CHEN (CHEN, YU-CHI)",2020/4/1 上午 08:48:40,ZHONGSHAN,2020/5/18 上午 01:32:21
3719,Gori Argentina SA,Gori Argentina,perlino.c@ar.ggori.com,30709127353,Ruta Panamericana 2650 Office B/D Palmares Open Mall  Bureau,,Godoy Cruz,MENDOZA,5501,AR,ARG000113,APPROVED,,,4572,43,3057,,2020/4/1 下午 04:27:35,2020/4/6 上午 01:34:12,2020/4/6 上午 01:34:12,ARG000113,1013,AR,BUENOS AIRES,MARIANO ALTAMIRANO,2020/4/1 下午 04:25:15,BUENOS AIRES,2020/5/18 上午 01:32:21
3715,"HAITONGBOYUAN LOGISTICS CO.,LTD",HTBY,zhouyuxuan@yunquna.com,91120102773622506H,"30 / F, Wantong center, No.12 Xuzhou Road, Heping District, Tianjin.",,TIANJIN,TIANJIN,300000,CN,CNT007412,INACTIVE,,,4568,43,3061,,2020/4/1 上午 10:16:41,2020/5/15 上午 04:03:35,2020/4/6 上午 01:35:45,CNT007412,397,CN,TIANJIN,"DAWSON LV (LV, JIAN-GUO)",2020/4/1 上午 10:16:12,TIANJIN,2020/5/18 上午 01:32:21
3694,"SAFROUND LOGISTICS JIAXING CO., LTD",SAFROUND  JIAXING,tracywang.jx@safround.com,91330402MA29HPRX15,"Room 1501, Building B, Jiaxing World Trade Center, NO.763 Guangyi Road, Nanhu District, Jiaxing, China",,Jiaxing,ZHEJIANG,314000,CN,CNS034181,APPROVED,,,4546,43,3118,,2020/4/1 上午 08:22:04,2020/4/6 上午 02:08:34,2020/4/6 上午 02:08:34,CNS034181,231,CN,NINGBO,"ARTHUR CHENG (CHENG,JIA-HENG)",2020/4/1 上午 08:17:05,NINGBO,2020/5/18 上午 01:32:21
3707,"NICHIHA DECORATION BUILDING MATERIALS(JIAXING) CO.,LTD.",NICHIHA,jeffsenhong.jx@safround.com,91330400769602932N,"NO.321 WASHAN ROAD,JIAXING HARBOR,ZHEJIANG,CHINA 314201",,JIAXING,ZHEJIANG,314200,CN,CNN006997,APPROVED,,,4560,43,3119,,2020/4/1 上午 09:18:34,2020/4/6 上午 02:08:55,2020/4/6 上午 02:08:55,CNN006997,231,CN,NINGBO,"ARTHUR CHENG (CHENG,JIA-HENG)",2020/4/1 上午 09:12:10,NINGBO,2020/5/18 上午 01:32:21
3716,"PRO-IN CO., LTD.","PRO-IN CO., LTD.",export@pro-in.com.tw,96920976,"11FL, NO.62, SEC.2, NAN KING E. RD., JHONGSHANDIST., TAIPEI 104, TAIWAN",,TAIPEI,,104,TW,TWP000654,APPROVED,,,4569,43,3144,,2020/4/1 上午 10:36:34,2020/4/6 上午 02:35:46,2020/4/6 上午 02:35:46,TWP000654,449,TW,TAIPEI,"WHITE PAI,(PAI, CHUNG-WEI)",2020/4/1 上午 10:34:34,TAIPEI,2020/5/18 上午 01:32:21
3713,"SHANGHAI GINGER LOGISTICS INT'L CO.,LTD.",GINGER,beckyzhou@ginger-sha.com,913101097945009037,"2F,BUILDING 5,NO.128-138 YANGSHU PU RD,HONGKONG DISTRICT,SHANGHAI",,SHANGHAI,,200082,CN,CNG004399,APPROVED,,,4566,43,3172,,2020/4/1 上午 09:57:18,2020/4/7 上午 01:03:20,2020/4/7 上午 01:03:20,CNG004399,160,CN,SHANGHAI,"JUSTIN WENG (WENG, LI-YUAN)",,SHANGHAI,2020/5/18 上午 01:32:21
3704,Vimon International (Hong Kong) Ltd..1586333030.rejected,Vimon,tony.chow@vm-inv.com.1586333030.rejected,63511458.1586333030.rejected,"Vimon warehouse, DD125/LOT808RP, Ping Ha Road","Yuen Long, N.T., Hong Kong",Hong Kong,,00000,HK,,REJECTED,others,Cannot reach customer,4557,45,,,2020/4/1 上午 09:01:12,2020/4/8 上午 08:03:50,,,85,HK,HONG KONG,"RAYMOND LAM (LAM, LAP TSING)",,HONG KONG,2020/5/18 上午 01:32:21
3718,Spartan Bizcorp Pte Ltd,Spartan,michael@spartanbizcorp.com,201507848K,9 Kaki Bukit Road 1,#B1-03 Eunos Technolink,Singapore,,415938,SG,SGS001954,APPROVED,,,4571,46,3505,,2020/4/1 下午 04:02:24,2020/4/15 上午 09:58:32,2020/4/15 上午 09:58:32,SGS001954,573,SG,SINGAPORE,CHIA WANG LIANG (CHIA WANG LIANG),2020/4/1 下午 04:02:06,SINGAPORE,2020/5/18 上午 01:32:21
3714,K.C.DAT (MYANMAR) LTD,Asian Tigers Group - Myanmar,su.yeephyoe@asiantigers-myanmar.com,109718017,"Room504, M.M.G Tower, #44/56, Kannar Road","41st - 42nd Street, Botataung Township",Yangon,YANGON,11181,MM,MMK000272,APPROVED,,,4567,46,3610,,2020/4/1 上午 10:14:47,2020/4/17 上午 08:19:23,2020/4/17 上午 08:19:23,MMK000272,1661,MM,YANGON,THIHA NAY WIN,2020/4/1 上午 10:11:01,YANGON,2020/5/18 上午 01:32:21
3711,BEST SERVICES INTERNATIONAL FREIGHT LTD,BEST SERVICES,cs1.can@bsifreight.com.cn,91440300766397734N,"RM. B13-19, 10/FL, REGALIA PLAZA,NO.4018, JINBIN RD, LUOHU DISTRICT",,SHENZHEN,GUANGDONG,518000,CN,CNB002050,APPROVED,,,4564,43,3746,,2020/4/1 上午 09:32:31,2020/4/22 上午 07:01:39,2020/4/22 上午 07:01:39,CNB002050,94,CN,SHENZHEN,"SAM HUNG (HUNG,MING-HUNG)",,SHENZHEN,2020/5/18 上午 01:32:21
3717,BROEKMAN LOGISTICS,BROEKMAN LOGISTICS,j.chan@broekmanlogistics.com,0423002152,KRUISWEG 2,,ANTWERP,,2040,BE,BEB001244,APPROVED,,,4570,43,3056,,2020/4/1 上午 11:52:04,2020/4/6 上午 01:32:55,2020/4/6 上午 01:32:55,BEB001244,1635,BE,ANTWERP,DEFAULT EMAIL,2020/4/1 上午 11:52:01,ANTWERP,2020/5/18 上午 01:32:21
3721,"SHENZHEN HONSTAR SUPPLY CHAIN SERVICE CO., LTD",HONSTAR,grace-zs@sz-patent.com,9144200074445660,"10/F,EXCELLENCE TIMES PLAZA,4068YITIAN ROAD,FUTIAN CBD,SHENZHEN,CHINA",,SHENZHEN,GUANGDONG,518048,CN,CNS028765,APPROVED,,,4574,43,3068,,2020/4/2 上午 01:25:07,2020/4/6 上午 01:38:50,2020/4/6 上午 01:38:50,CNS028765,378,CN,ZHONGSHAN,"JERRY HUO (HUO, CAN-HUA)",2020/4/2 上午 01:23:21,ZHONGSHAN,2020/5/18 上午 01:32:21
453,"QINGDAO SEATOP INTERNATIONAL LOGISTICS CO.,LTD",QINGDAO SEATOP,bella@seatoplog.cn,913702023214391379,"RM 2107 FLAGSHIP TOWER ,NO.40 HONGKONG MIDDLE ROAD",,QINGDAO,SHANDONG,266000,CN,CNQ006713,APPROVED,,,510,14,415,,2019/12/23 上午 01:47:02,2019/12/23 上午 05:34:28,2019/12/23 上午 05:34:28,CNQ006713,192,CN,QINGDAO,"NICK HUANG (HUANG, YAN)",2019/12/23 上午 01:46:32,QINGDAO,2020/5/18 上午 01:32:21
3722,"GL LOGICS CO.,LTD.",GL,gl@gllogics.com,8638601331,"#504,KOREA BLDG,12-1,CHUNGJANG-DAERO","5BEON-GIL,JUNG-GU,BUSAN,KOREA",BUSAN,,48939,KR,KRG001149,APPROVED,,,4575,43,3070,,2020/4/2 上午 01:30:58,2020/4/6 上午 01:40:57,2020/4/6 上午 01:40:57,KRG001149,671,KR,BUSAN,"JIRO YOON (YOON,SANG-DUCK)",2020/4/2 上午 01:30:15,BUSAN,2020/5/18 上午 01:32:21
3726,"TIANJIN PENAVICO FREIGHT & FORWARDING CO.,LTD.1586137298.rejected",TIANJIN PENAVICO,chenyin@penavicotj.com.1586137298.rejected,300042.1586137298.rejected,"NO.5 XUZHOU ROAD,HEXI DISTRICT TIANJIN",,300042,TIANJIN,300042,CN,,REJECTED,others,duplicate membership application,4579,43,,,2020/4/2 上午 02:15:53,2020/4/6 上午 01:41:38,,,45,CN,TIANJIN,"SHIRLEY ZHANG (ZHANG, XIN)",,TIANJIN,2020/5/18 上午 01:32:21
3725,AIR SEA TRANSPORT INC. FUZHOU BRANCH,fuzhou air sea,fzo-sa01@airseagroup.com.cn,91350100660355050R,"Room 515,12FL,HuaChen Int'l South Bldg,No.162,Wusi  Road,Fuzhou,Fujian,China",,FUZHOU,FUJIAN,350001,CN,CNA001108,APPROVED,,,4578,43,3071,,2020/4/2 上午 02:12:42,2020/4/6 上午 01:42:51,2020/4/6 上午 01:42:51,CNA001108,254,CN,FUZHOU,"TEA LIN (LIN, TING-TING)",2020/4/1 上午 03:12:53,FUZHOU,2020/5/18 上午 01:32:21
3728,"PSN LOGISTICS AND FORWARDING CO., LTD.",PSN,psnlogistics2018@gmail.com,0905561005296,112 M. 3 SOI MOOBANHATYAICLUSTERHOUSE,T. KUANLANG,HATYAI,SONGKHLA,90110,TH,THP002401,APPROVED,,,4581,43,3073,,2020/4/2 上午 02:17:48,2020/4/6 上午 01:43:49,2020/4/6 上午 01:43:49,THP002401,854,MY,PENANG,KENNETH OOI POH LIM,2020/4/2 上午 02:17:24,PENANG,2020/5/18 上午 01:32:21
3734,Tas Shipping & Transport Sdn Bhd,Tas Shipping,choo@taship.com,201529-x,56-H Weld Quay,Georgetown,PENANG,,10300,MY,MYT000032,APPROVED,,,4588,43,3077,,2020/4/2 上午 03:03:41,2020/4/6 上午 01:47:02,2020/4/6 上午 01:47:02,MYT000032,850,MY,PENANG,NG RUEY FEN,2020/4/2 上午 03:03:05,PENANG,2020/5/18 上午 01:32:21
